Date,ICSA
1994-12-15,329000.0
1994-12-16,329000.0
1994-12-19,329000.0
1994-12-20,329000.0
1994-12-21,329000.0
1994-12-22,330000.0
1994-12-23,330000.0
1994-12-27,330000.0
1994-12-28,330000.0
1994-12-29,314000.0
1994-12-30,314000.0
1995-01-03,314000.0
1995-01-04,314000.0
1995-01-05,319000.0
1995-01-06,319000.0
1995-01-09,319000.0
1995-01-10,319000.0
1995-01-11,319000.0
1995-01-12,338000.0
1995-01-13,338000.0
1995-01-16,338000.0
1995-01-17,338000.0
1995-01-18,338000.0
1995-01-19,347000.0
1995-01-20,347000.0
1995-01-23,347000.0
1995-01-24,347000.0
1995-01-25,347000.0
1995-01-26,325000.0
1995-01-27,325000.0
1995-01-30,325000.0
1995-01-31,325000.0
1995-02-01,325000.0
1995-02-02,324000.0
1995-02-03,324000.0
1995-02-06,324000.0
1995-02-07,324000.0
1995-02-08,324000.0
1995-02-09,324000.0
1995-02-10,324000.0
1995-02-13,324000.0
1995-02-14,324000.0
1995-02-15,324000.0
1995-02-16,348000.0
1995-02-17,348000.0
1995-02-21,348000.0
1995-02-22,348000.0
1995-02-23,343000.0
1995-02-24,343000.0
1995-02-27,343000.0
1995-02-28,343000.0
1995-03-01,343000.0
1995-03-02,336000.0
1995-03-03,336000.0
1995-03-06,336000.0
1995-03-07,336000.0
1995-03-08,336000.0
1995-03-09,339000.0
1995-03-10,339000.0
1995-03-13,339000.0
1995-03-14,339000.0
1995-03-15,339000.0
1995-03-16,347000.0
1995-03-17,347000.0
1995-03-20,347000.0
1995-03-21,347000.0
1995-03-22,347000.0
1995-03-23,343000.0
1995-03-24,343000.0
1995-03-27,343000.0
1995-03-28,343000.0
1995-03-29,343000.0
1995-03-30,332000.0
1995-03-31,332000.0
1995-04-03,332000.0
1995-04-04,332000.0
1995-04-05,332000.0
1995-04-06,335000.0
1995-04-07,335000.0
1995-04-10,335000.0
1995-04-11,335000.0
1995-04-12,335000.0
1995-04-13,347000.0
1995-04-17,347000.0
1995-04-18,347000.0
1995-04-19,347000.0
1995-04-20,355000.0
1995-04-21,355000.0
1995-04-24,355000.0
1995-04-25,355000.0
1995-04-26,355000.0
1995-04-27,349000.0
1995-04-28,349000.0
1995-05-01,349000.0
1995-05-02,349000.0
1995-05-03,349000.0
1995-05-04,365000.0
1995-05-05,365000.0
1995-05-08,365000.0
1995-05-09,365000.0
1995-05-10,365000.0
1995-05-11,364000.0
1995-05-12,364000.0
1995-05-15,364000.0
1995-05-16,364000.0
1995-05-17,364000.0
1995-05-18,366000.0
1995-05-19,366000.0
1995-05-22,366000.0
1995-05-23,366000.0
1995-05-24,366000.0
1995-05-25,377000.0
1995-05-26,377000.0
1995-05-30,377000.0
1995-05-31,377000.0
1995-06-01,374000.0
1995-06-02,374000.0
1995-06-05,374000.0
1995-06-06,374000.0
1995-06-07,374000.0
1995-06-08,362000.0
1995-06-09,362000.0
1995-06-12,362000.0
1995-06-13,362000.0
1995-06-14,362000.0
1995-06-15,367000.0
1995-06-16,367000.0
1995-06-19,367000.0
1995-06-20,367000.0
1995-06-21,367000.0
1995-06-22,378000.0
1995-06-23,378000.0
1995-06-26,378000.0
1995-06-27,378000.0
1995-06-28,378000.0
1995-06-29,358000.0
1995-06-30,358000.0
1995-07-03,358000.0
1995-07-05,358000.0
1995-07-06,355000.0
1995-07-07,355000.0
1995-07-10,355000.0
1995-07-11,355000.0
1995-07-12,355000.0
1995-07-13,372000.0
1995-07-14,372000.0
1995-07-17,372000.0
1995-07-18,372000.0
1995-07-19,372000.0
1995-07-20,389000.0
1995-07-21,389000.0
1995-07-24,389000.0
1995-07-25,389000.0
1995-07-26,389000.0
1995-07-27,390000.0
1995-07-28,390000.0
1995-07-31,390000.0
1995-08-01,390000.0
1995-08-02,390000.0
1995-08-03,351000.0
1995-08-04,351000.0
1995-08-07,351000.0
1995-08-08,351000.0
1995-08-09,351000.0
1995-08-10,351000.0
1995-08-11,351000.0
1995-08-14,351000.0
1995-08-15,351000.0
1995-08-16,351000.0
1995-08-17,353000.0
1995-08-18,353000.0
1995-08-21,353000.0
1995-08-22,353000.0
1995-08-23,353000.0
1995-08-24,362000.0
1995-08-25,362000.0
1995-08-28,362000.0
1995-08-29,362000.0
1995-08-30,362000.0
1995-08-31,359000.0
1995-09-01,359000.0
1995-09-05,359000.0
1995-09-06,359000.0
1995-09-07,355000.0
1995-09-08,355000.0
1995-09-11,355000.0
1995-09-12,355000.0
1995-09-13,355000.0
1995-09-14,371000.0
1995-09-15,371000.0
1995-09-18,371000.0
1995-09-19,371000.0
1995-09-20,371000.0
1995-09-21,376000.0
1995-09-22,376000.0
1995-09-25,376000.0
1995-09-26,376000.0
1995-09-27,376000.0
1995-09-28,353000.0
1995-09-29,353000.0
1995-10-02,353000.0
1995-10-03,353000.0
1995-10-04,353000.0
1995-10-05,355000.0
1995-10-06,355000.0
1995-10-09,355000.0
1995-10-10,355000.0
1995-10-11,355000.0
1995-10-12,374000.0
1995-10-13,374000.0
1995-10-16,374000.0
1995-10-17,374000.0
1995-10-18,374000.0
1995-10-19,369000.0
1995-10-20,369000.0
1995-10-23,369000.0
1995-10-24,369000.0
1995-10-25,369000.0
1995-10-26,366000.0
1995-10-27,366000.0
1995-10-30,366000.0
1995-10-31,366000.0
1995-11-01,366000.0
1995-11-02,377000.0
1995-11-03,377000.0
1995-11-06,377000.0
1995-11-07,377000.0
1995-11-08,377000.0
1995-11-09,380000.0
1995-11-10,380000.0
1995-11-13,380000.0
1995-11-14,380000.0
1995-11-15,380000.0
1995-11-16,370000.0
1995-11-17,370000.0
1995-11-20,370000.0
1995-11-21,370000.0
1995-11-22,370000.0
1995-11-24,370000.0
1995-11-27,370000.0
1995-11-28,370000.0
1995-11-29,370000.0
1995-11-30,379000.0
1995-12-01,379000.0
1995-12-04,379000.0
1995-12-05,379000.0
1995-12-06,379000.0
1995-12-07,373000.0
1995-12-08,373000.0
1995-12-11,373000.0
1995-12-12,373000.0
1995-12-13,373000.0
1995-12-14,346000.0
1995-12-15,346000.0
1995-12-18,346000.0
1995-12-19,346000.0
1995-12-20,346000.0
1995-12-21,373000.0
1995-12-22,373000.0
1995-12-26,373000.0
1995-12-27,373000.0
1995-12-28,374000.0
1995-12-29,374000.0
1996-01-02,374000.0
1996-01-03,374000.0
1996-01-04,359000.0
1996-01-05,359000.0
1996-01-08,359000.0
1996-01-09,359000.0
1996-01-10,359000.0
1996-01-11,361000.0
1996-01-12,361000.0
1996-01-15,361000.0
1996-01-16,361000.0
1996-01-17,361000.0
1996-01-18,333000.0
1996-01-19,333000.0
1996-01-22,333000.0
1996-01-23,333000.0
1996-01-24,333000.0
1996-01-25,415000.0
1996-01-26,415000.0
1996-01-29,415000.0
1996-01-30,415000.0
1996-01-31,415000.0
1996-02-01,387000.0
1996-02-02,387000.0
1996-02-05,387000.0
1996-02-06,387000.0
1996-02-07,387000.0
1996-02-08,374000.0
1996-02-09,374000.0
1996-02-12,374000.0
1996-02-13,374000.0
1996-02-14,374000.0
1996-02-15,387000.0
1996-02-16,387000.0
1996-02-20,387000.0
1996-02-21,387000.0
1996-02-22,383000.0
1996-02-23,383000.0
1996-02-26,383000.0
1996-02-27,383000.0
1996-02-28,383000.0
1996-02-29,365000.0
1996-03-01,365000.0
1996-03-04,365000.0
1996-03-05,365000.0
1996-03-06,365000.0
1996-03-07,368000.0
1996-03-08,368000.0
1996-03-11,368000.0
1996-03-12,368000.0
1996-03-13,368000.0
1996-03-14,361000.0
1996-03-15,361000.0
1996-03-18,361000.0
1996-03-19,361000.0
1996-03-20,361000.0
1996-03-21,384000.0
1996-03-22,384000.0
1996-03-25,384000.0
1996-03-26,384000.0
1996-03-27,384000.0
1996-03-28,426000.0
1996-03-29,426000.0
1996-04-01,426000.0
1996-04-02,426000.0
1996-04-03,426000.0
1996-04-04,393000.0
1996-04-08,393000.0
1996-04-09,393000.0
1996-04-10,393000.0
1996-04-11,369000.0
1996-04-12,369000.0
1996-04-15,369000.0
1996-04-16,369000.0
1996-04-17,369000.0
1996-04-18,357000.0
1996-04-19,357000.0
1996-04-22,357000.0
1996-04-23,357000.0
1996-04-24,357000.0
1996-04-25,368000.0
1996-04-26,368000.0
1996-04-29,368000.0
1996-04-30,368000.0
1996-05-01,368000.0
1996-05-02,343000.0
1996-05-03,343000.0
1996-05-06,343000.0
1996-05-07,343000.0
1996-05-08,343000.0
1996-05-09,338000.0
1996-05-10,338000.0
1996-05-13,338000.0
1996-05-14,338000.0
1996-05-15,338000.0
1996-05-16,352000.0
1996-05-17,352000.0
1996-05-20,352000.0
1996-05-21,352000.0
1996-05-22,352000.0
1996-05-23,345000.0
1996-05-24,345000.0
1996-05-28,345000.0
1996-05-29,345000.0
1996-05-30,343000.0
1996-05-31,343000.0
1996-06-03,343000.0
1996-06-04,343000.0
1996-06-05,343000.0
1996-06-06,340000.0
1996-06-07,340000.0
1996-06-10,340000.0
1996-06-11,340000.0
1996-06-12,340000.0
1996-06-13,351000.0
1996-06-14,351000.0
1996-06-17,351000.0
1996-06-18,351000.0
1996-06-19,351000.0
1996-06-20,342000.0
1996-06-21,342000.0
1996-06-24,342000.0
1996-06-25,342000.0
1996-06-26,342000.0
1996-06-27,341000.0
1996-06-28,341000.0
1996-07-01,341000.0
1996-07-02,341000.0
1996-07-03,341000.0
1996-07-05,341000.0
1996-07-08,341000.0
1996-07-09,341000.0
1996-07-10,341000.0
1996-07-11,342000.0
1996-07-12,342000.0
1996-07-15,342000.0
1996-07-16,342000.0
1996-07-17,342000.0
1996-07-18,347000.0
1996-07-19,347000.0
1996-07-22,347000.0
1996-07-23,347000.0
1996-07-24,347000.0
1996-07-25,332000.0
1996-07-26,332000.0
1996-07-29,332000.0
1996-07-30,332000.0
1996-07-31,332000.0
1996-08-01,327000.0
1996-08-02,327000.0
1996-08-05,327000.0
1996-08-06,327000.0
1996-08-07,327000.0
1996-08-08,326000.0
1996-08-09,326000.0
1996-08-12,326000.0
1996-08-13,326000.0
1996-08-14,326000.0
1996-08-15,331000.0
1996-08-16,331000.0
1996-08-19,331000.0
1996-08-20,331000.0
1996-08-21,331000.0
1996-08-22,336000.0
1996-08-23,336000.0
1996-08-26,336000.0
1996-08-27,336000.0
1996-08-28,336000.0
1996-08-29,337000.0
1996-08-30,337000.0
1996-09-03,337000.0
1996-09-04,337000.0
1996-09-05,329000.0
1996-09-06,329000.0
1996-09-09,329000.0
1996-09-10,329000.0
1996-09-11,329000.0
1996-09-12,333000.0
1996-09-13,333000.0
1996-09-16,333000.0
1996-09-17,333000.0
1996-09-18,333000.0
1996-09-19,338000.0
1996-09-20,338000.0
1996-09-23,338000.0
1996-09-24,338000.0
1996-09-25,338000.0
1996-09-26,352000.0
1996-09-27,352000.0
1996-09-30,352000.0
1996-10-01,352000.0
1996-10-02,352000.0
1996-10-03,348000.0
1996-10-04,348000.0
1996-10-07,348000.0
1996-10-08,348000.0
1996-10-09,348000.0
1996-10-10,335000.0
1996-10-11,335000.0
1996-10-14,335000.0
1996-10-15,335000.0
1996-10-16,335000.0
1996-10-17,334000.0
1996-10-18,334000.0
1996-10-21,334000.0
1996-10-22,334000.0
1996-10-23,334000.0
1996-10-24,335000.0
1996-10-25,335000.0
1996-10-28,335000.0
1996-10-29,335000.0
1996-10-30,335000.0
1996-10-31,352000.0
1996-11-01,352000.0
1996-11-04,352000.0
1996-11-05,352000.0
1996-11-06,352000.0
1996-11-07,334000.0
1996-11-08,334000.0
1996-11-11,334000.0
1996-11-12,334000.0
1996-11-13,334000.0
1996-11-14,327000.0
1996-11-15,327000.0
1996-11-18,327000.0
1996-11-19,327000.0
1996-11-20,327000.0
1996-11-21,342000.0
1996-11-22,342000.0
1996-11-25,342000.0
1996-11-26,342000.0
1996-11-27,342000.0
1996-11-29,342000.0
1996-12-02,342000.0
1996-12-03,342000.0
1996-12-04,342000.0
1996-12-05,332000.0
1996-12-06,332000.0
1996-12-09,332000.0
1996-12-10,332000.0
1996-12-11,332000.0
1996-12-12,355000.0
1996-12-13,355000.0
1996-12-16,355000.0
1996-12-17,355000.0
1996-12-18,355000.0
1996-12-19,352000.0
1996-12-20,352000.0
1996-12-23,352000.0
1996-12-24,352000.0
1996-12-26,350000.0
1996-12-27,350000.0
1996-12-30,350000.0
1996-12-31,350000.0
1997-01-02,357000.0
1997-01-03,357000.0
1997-01-06,357000.0
1997-01-07,357000.0
1997-01-08,357000.0
1997-01-09,347000.0
1997-01-10,347000.0
1997-01-13,347000.0
1997-01-14,347000.0
1997-01-15,347000.0
1997-01-16,324000.0
1997-01-17,324000.0
1997-01-20,324000.0
1997-01-21,324000.0
1997-01-22,324000.0
1997-01-23,345000.0
1997-01-24,345000.0
1997-01-27,345000.0
1997-01-28,345000.0
1997-01-29,345000.0
1997-01-30,340000.0
1997-01-31,340000.0
1997-02-03,340000.0
1997-02-04,340000.0
1997-02-05,340000.0
1997-02-06,333000.0
1997-02-07,333000.0
1997-02-10,333000.0
1997-02-11,333000.0
1997-02-12,333000.0
1997-02-13,315000.0
1997-02-14,315000.0
1997-02-18,315000.0
1997-02-19,315000.0
1997-02-20,313000.0
1997-02-21,313000.0
1997-02-24,313000.0
1997-02-25,313000.0
1997-02-26,313000.0
1997-02-27,322000.0
1997-02-28,322000.0
1997-03-03,322000.0
1997-03-04,322000.0
1997-03-05,322000.0
1997-03-06,321000.0
1997-03-07,321000.0
1997-03-10,321000.0
1997-03-11,321000.0
1997-03-12,321000.0
1997-03-13,317000.0
1997-03-14,317000.0
1997-03-17,317000.0
1997-03-18,317000.0
1997-03-19,317000.0
1997-03-20,319000.0
1997-03-21,319000.0
1997-03-24,319000.0
1997-03-25,319000.0
1997-03-26,319000.0
1997-03-27,315000.0
1997-03-31,315000.0
1997-04-01,315000.0
1997-04-02,315000.0
1997-04-03,325000.0
1997-04-04,325000.0
1997-04-07,325000.0
1997-04-08,325000.0
1997-04-09,325000.0
1997-04-10,325000.0
1997-04-11,325000.0
1997-04-14,325000.0
1997-04-15,325000.0
1997-04-16,325000.0
1997-04-17,330000.0
1997-04-18,330000.0
1997-04-21,330000.0
1997-04-22,330000.0
1997-04-23,330000.0
1997-04-24,316000.0
1997-04-25,316000.0
1997-04-28,316000.0
1997-04-29,316000.0
1997-04-30,316000.0
1997-05-01,337000.0
1997-05-02,337000.0
1997-05-05,337000.0
1997-05-06,337000.0
1997-05-07,337000.0
1997-05-08,342000.0
1997-05-09,342000.0
1997-05-12,342000.0
1997-05-13,342000.0
1997-05-14,342000.0
1997-05-15,318000.0
1997-05-16,318000.0
1997-05-19,318000.0
1997-05-20,318000.0
1997-05-21,318000.0
1997-05-22,322000.0
1997-05-23,322000.0
1997-05-27,322000.0
1997-05-28,322000.0
1997-05-29,316000.0
1997-05-30,316000.0
1997-06-02,316000.0
1997-06-03,316000.0
1997-06-04,316000.0
1997-06-05,321000.0
1997-06-06,321000.0
1997-06-09,321000.0
1997-06-10,321000.0
1997-06-11,321000.0
1997-06-12,329000.0
1997-06-13,329000.0
1997-06-16,329000.0
1997-06-17,329000.0
1997-06-18,329000.0
1997-06-19,335000.0
1997-06-20,335000.0
1997-06-23,335000.0
1997-06-24,335000.0
1997-06-25,335000.0
1997-06-26,316000.0
1997-06-27,316000.0
1997-06-30,316000.0
1997-07-01,316000.0
1997-07-02,316000.0
1997-07-03,322000.0
1997-07-07,322000.0
1997-07-08,322000.0
1997-07-09,322000.0
1997-07-10,346000.0
1997-07-11,346000.0
1997-07-14,346000.0
1997-07-15,346000.0
1997-07-16,346000.0
1997-07-17,328000.0
1997-07-18,328000.0
1997-07-21,328000.0
1997-07-22,328000.0
1997-07-23,328000.0
1997-07-24,301000.0
1997-07-25,301000.0
1997-07-28,301000.0
1997-07-29,301000.0
1997-07-30,301000.0
1997-07-31,306000.0
1997-08-01,306000.0
1997-08-04,306000.0
1997-08-05,306000.0
1997-08-06,306000.0
1997-08-07,320000.0
1997-08-08,320000.0
1997-08-11,320000.0
1997-08-12,320000.0
1997-08-13,320000.0
1997-08-14,329000.0
1997-08-15,329000.0
1997-08-18,329000.0
1997-08-19,329000.0
1997-08-20,329000.0
1997-08-21,343000.0
1997-08-22,343000.0
1997-08-25,343000.0
1997-08-26,343000.0
1997-08-27,343000.0
1997-08-28,327000.0
1997-08-29,327000.0
1997-09-02,327000.0
1997-09-03,327000.0
1997-09-04,332000.0
1997-09-05,332000.0
1997-09-08,332000.0
1997-09-09,332000.0
1997-09-10,332000.0
1997-09-11,313000.0
1997-09-12,313000.0
1997-09-15,313000.0
1997-09-16,313000.0
1997-09-17,313000.0
1997-09-18,314000.0
1997-09-19,314000.0
1997-09-22,314000.0
1997-09-23,314000.0
1997-09-24,314000.0
1997-09-25,317000.0
1997-09-26,317000.0
1997-09-29,317000.0
1997-09-30,317000.0
1997-10-01,317000.0
1997-10-02,317000.0
1997-10-03,317000.0
1997-10-06,317000.0
1997-10-07,317000.0
1997-10-08,317000.0
1997-10-09,311000.0
1997-10-10,311000.0
1997-10-13,311000.0
1997-10-14,311000.0
1997-10-15,311000.0
1997-10-16,305000.0
1997-10-17,305000.0
1997-10-20,305000.0
1997-10-21,305000.0
1997-10-22,305000.0
1997-10-23,318000.0
1997-10-24,318000.0
1997-10-27,318000.0
1997-10-28,318000.0
1997-10-29,318000.0
1997-10-30,306000.0
1997-10-31,306000.0
1997-11-03,306000.0
1997-11-04,306000.0
1997-11-05,306000.0
1997-11-06,313000.0
1997-11-07,313000.0
1997-11-10,313000.0
1997-11-11,313000.0
1997-11-12,313000.0
1997-11-13,308000.0
1997-11-14,308000.0
1997-11-17,308000.0
1997-11-18,308000.0
1997-11-19,308000.0
1997-11-20,325000.0
1997-11-21,325000.0
1997-11-24,325000.0
1997-11-25,325000.0
1997-11-26,325000.0
1997-11-28,325000.0
1997-12-01,325000.0
1997-12-02,325000.0
1997-12-03,325000.0
1997-12-04,318000.0
1997-12-05,318000.0
1997-12-08,318000.0
1997-12-09,318000.0
1997-12-10,318000.0
1997-12-11,317000.0
1997-12-12,317000.0
1997-12-15,317000.0
1997-12-16,317000.0
1997-12-17,317000.0
1997-12-18,323000.0
1997-12-19,323000.0
1997-12-22,323000.0
1997-12-23,323000.0
1997-12-24,323000.0
1997-12-26,323000.0
1997-12-29,323000.0
1997-12-30,323000.0
1997-12-31,323000.0
1998-01-02,323000.0
1998-01-05,323000.0
1998-01-06,323000.0
1998-01-07,323000.0
1998-01-08,312000.0
1998-01-09,312000.0
1998-01-12,312000.0
1998-01-13,312000.0
1998-01-14,312000.0
1998-01-15,331000.0
1998-01-16,331000.0
1998-01-20,331000.0
1998-01-21,331000.0
1998-01-22,341000.0
1998-01-23,341000.0
1998-01-26,341000.0
1998-01-27,341000.0
1998-01-28,341000.0
1998-01-29,307000.0
1998-01-30,307000.0
1998-02-02,307000.0
1998-02-03,307000.0
1998-02-04,307000.0
1998-02-05,315000.0
1998-02-06,315000.0
1998-02-09,315000.0
1998-02-10,315000.0
1998-02-11,315000.0
1998-02-12,311000.0
1998-02-13,311000.0
1998-02-17,311000.0
1998-02-18,311000.0
1998-02-19,321000.0
1998-02-20,321000.0
1998-02-23,321000.0
1998-02-24,321000.0
1998-02-25,321000.0
1998-02-26,327000.0
1998-02-27,327000.0
1998-03-02,327000.0
1998-03-03,327000.0
1998-03-04,327000.0
1998-03-05,317000.0
1998-03-06,317000.0
1998-03-09,317000.0
1998-03-10,317000.0
1998-03-11,317000.0
1998-03-12,308000.0
1998-03-13,308000.0
1998-03-16,308000.0
1998-03-17,308000.0
1998-03-18,308000.0
1998-03-19,319000.0
1998-03-20,319000.0
1998-03-23,319000.0
1998-03-24,319000.0
1998-03-25,319000.0
1998-03-26,321000.0
1998-03-27,321000.0
1998-03-30,321000.0
1998-03-31,321000.0
1998-04-01,321000.0
1998-04-02,312000.0
1998-04-03,312000.0
1998-04-06,312000.0
1998-04-07,312000.0
1998-04-08,312000.0
1998-04-09,312000.0
1998-04-13,312000.0
1998-04-14,312000.0
1998-04-15,312000.0
1998-04-16,304000.0
1998-04-17,304000.0
1998-04-20,304000.0
1998-04-21,304000.0
1998-04-22,304000.0
1998-04-23,317000.0
1998-04-24,317000.0
1998-04-27,317000.0
1998-04-28,317000.0
1998-04-29,317000.0
1998-04-30,311000.0
1998-05-01,311000.0
1998-05-04,311000.0
1998-05-05,311000.0
1998-05-06,311000.0
1998-05-07,304000.0
1998-05-08,304000.0
1998-05-11,304000.0
1998-05-12,304000.0
1998-05-13,304000.0
1998-05-14,306000.0
1998-05-15,306000.0
1998-05-18,306000.0
1998-05-19,306000.0
1998-05-20,306000.0
1998-05-21,315000.0
1998-05-22,315000.0
1998-05-26,315000.0
1998-05-27,315000.0
1998-05-28,309000.0
1998-05-29,309000.0
1998-06-01,309000.0
1998-06-02,309000.0
1998-06-03,309000.0
1998-06-04,322000.0
1998-06-05,322000.0
1998-06-08,322000.0
1998-06-09,322000.0
1998-06-10,322000.0
1998-06-11,306000.0
1998-06-12,306000.0
1998-06-15,306000.0
1998-06-16,306000.0
1998-06-17,306000.0
1998-06-18,321000.0
1998-06-19,321000.0
1998-06-22,321000.0
1998-06-23,321000.0
1998-06-24,321000.0
1998-06-25,349000.0
1998-06-26,349000.0
1998-06-29,349000.0
1998-06-30,349000.0
1998-07-01,349000.0
1998-07-02,376000.0
1998-07-06,376000.0
1998-07-07,376000.0
1998-07-08,376000.0
1998-07-09,362000.0
1998-07-10,362000.0
1998-07-13,362000.0
1998-07-14,362000.0
1998-07-15,362000.0
1998-07-16,320000.0
1998-07-17,320000.0
1998-07-20,320000.0
1998-07-21,320000.0
1998-07-22,320000.0
1998-07-23,315000.0
1998-07-24,315000.0
1998-07-27,315000.0
1998-07-28,315000.0
1998-07-29,315000.0
1998-07-30,335000.0
1998-07-31,335000.0
1998-08-03,335000.0
1998-08-04,335000.0
1998-08-05,335000.0
1998-08-06,327000.0
1998-08-07,327000.0
1998-08-10,327000.0
1998-08-11,327000.0
1998-08-12,327000.0
1998-08-13,316000.0
1998-08-14,316000.0
1998-08-17,316000.0
1998-08-18,316000.0
1998-08-19,316000.0
1998-08-20,308000.0
1998-08-21,308000.0
1998-08-24,308000.0
1998-08-25,308000.0
1998-08-26,308000.0
1998-08-27,302000.0
1998-08-28,302000.0
1998-08-31,302000.0
1998-09-01,302000.0
1998-09-02,302000.0
1998-09-03,310000.0
1998-09-04,310000.0
1998-09-08,310000.0
1998-09-09,310000.0
1998-09-10,313000.0
1998-09-11,313000.0
1998-09-14,313000.0
1998-09-15,313000.0
1998-09-16,313000.0
1998-09-17,304000.0
1998-09-18,304000.0
1998-09-21,304000.0
1998-09-22,304000.0
1998-09-23,304000.0
1998-09-24,305000.0
1998-09-25,305000.0
1998-09-28,305000.0
1998-09-29,305000.0
1998-09-30,305000.0
1998-10-01,294000.0
1998-10-02,294000.0
1998-10-05,294000.0
1998-10-06,294000.0
1998-10-07,294000.0
1998-10-08,302000.0
1998-10-09,302000.0
1998-10-12,302000.0
1998-10-13,302000.0
1998-10-14,302000.0
1998-10-15,316000.0
1998-10-16,316000.0
1998-10-19,316000.0
1998-10-20,316000.0
1998-10-21,316000.0
1998-10-22,318000.0
1998-10-23,318000.0
1998-10-26,318000.0
1998-10-27,318000.0
1998-10-28,318000.0
1998-10-29,309000.0
1998-10-30,309000.0
1998-11-02,309000.0
1998-11-03,309000.0
1998-11-04,309000.0
1998-11-05,308000.0
1998-11-06,308000.0
1998-11-09,308000.0
1998-11-10,308000.0
1998-11-11,308000.0
1998-11-12,316000.0
1998-11-13,316000.0
1998-11-16,316000.0
1998-11-17,316000.0
1998-11-18,316000.0
1998-11-19,334000.0
1998-11-20,334000.0
1998-11-23,334000.0
1998-11-24,334000.0
1998-11-25,334000.0
1998-11-27,334000.0
1998-11-30,334000.0
1998-12-01,334000.0
1998-12-02,334000.0
1998-12-03,310000.0
1998-12-04,310000.0
1998-12-07,310000.0
1998-12-08,310000.0
1998-12-09,310000.0
1998-12-10,326000.0
1998-12-11,326000.0
1998-12-14,326000.0
1998-12-15,326000.0
1998-12-16,326000.0
1998-12-17,305000.0
1998-12-18,305000.0
1998-12-21,305000.0
1998-12-22,305000.0
1998-12-23,305000.0
1998-12-24,297000.0
1998-12-28,297000.0
1998-12-29,297000.0
1998-12-30,297000.0
1998-12-31,336000.0
1999-01-04,336000.0
1999-01-05,336000.0
1999-01-06,336000.0
1999-01-07,331000.0
1999-01-08,331000.0
1999-01-11,331000.0
1999-01-12,331000.0
1999-01-13,331000.0
1999-01-14,345000.0
1999-01-15,345000.0
1999-01-19,345000.0
1999-01-20,345000.0
1999-01-21,339000.0
1999-01-22,339000.0
1999-01-25,339000.0
1999-01-26,339000.0
1999-01-27,339000.0
1999-01-28,311000.0
1999-01-29,311000.0
1999-02-01,311000.0
1999-02-02,311000.0
1999-02-03,311000.0
1999-02-04,305000.0
1999-02-05,305000.0
1999-02-08,305000.0
1999-02-09,305000.0
1999-02-10,305000.0
1999-02-11,291000.0
1999-02-12,291000.0
1999-02-16,291000.0
1999-02-17,291000.0
1999-02-18,312000.0
1999-02-19,312000.0
1999-02-22,312000.0
1999-02-23,312000.0
1999-02-24,312000.0
1999-02-25,302000.0
1999-02-26,302000.0
1999-03-01,302000.0
1999-03-02,302000.0
1999-03-03,302000.0
1999-03-04,301000.0
1999-03-05,301000.0
1999-03-08,301000.0
1999-03-09,301000.0
1999-03-10,301000.0
1999-03-11,300000.0
1999-03-12,300000.0
1999-03-15,300000.0
1999-03-16,300000.0
1999-03-17,300000.0
1999-03-18,308000.0
1999-03-19,308000.0
1999-03-22,308000.0
1999-03-23,308000.0
1999-03-24,308000.0
1999-03-25,305000.0
1999-03-26,305000.0
1999-03-29,305000.0
1999-03-30,305000.0
1999-03-31,305000.0
1999-04-01,298000.0
1999-04-05,298000.0
1999-04-06,298000.0
1999-04-07,298000.0
1999-04-08,310000.0
1999-04-09,310000.0
1999-04-12,310000.0
1999-04-13,310000.0
1999-04-14,310000.0
1999-04-15,319000.0
1999-04-16,319000.0
1999-04-19,319000.0
1999-04-20,319000.0
1999-04-21,319000.0
1999-04-22,314000.0
1999-04-23,314000.0
1999-04-26,314000.0
1999-04-27,314000.0
1999-04-28,314000.0
1999-04-29,291000.0
1999-04-30,291000.0
1999-05-03,291000.0
1999-05-04,291000.0
1999-05-05,291000.0
1999-05-06,296000.0
1999-05-07,296000.0
1999-05-10,296000.0
1999-05-11,296000.0
1999-05-12,296000.0
1999-05-13,310000.0
1999-05-14,310000.0
1999-05-17,310000.0
1999-05-18,310000.0
1999-05-19,310000.0
1999-05-20,301000.0
1999-05-21,301000.0
1999-05-24,301000.0
1999-05-25,301000.0
1999-05-26,301000.0
1999-05-27,298000.0
1999-05-28,298000.0
1999-06-01,298000.0
1999-06-02,298000.0
1999-06-03,303000.0
1999-06-04,303000.0
1999-06-07,303000.0
1999-06-08,303000.0
1999-06-09,303000.0
1999-06-10,303000.0
1999-06-11,303000.0
1999-06-14,303000.0
1999-06-15,303000.0
1999-06-16,303000.0
1999-06-17,290000.0
1999-06-18,290000.0
1999-06-21,290000.0
1999-06-22,290000.0
1999-06-23,290000.0
1999-06-24,292000.0
1999-06-25,292000.0
1999-06-28,292000.0
1999-06-29,292000.0
1999-06-30,292000.0
1999-07-01,291000.0
1999-07-02,291000.0
1999-07-06,291000.0
1999-07-07,291000.0
1999-07-08,287000.0
1999-07-09,287000.0
1999-07-12,287000.0
1999-07-13,287000.0
1999-07-14,287000.0
1999-07-15,288000.0
1999-07-16,288000.0
1999-07-19,288000.0
1999-07-20,288000.0
1999-07-21,288000.0
1999-07-22,309000.0
1999-07-23,309000.0
1999-07-26,309000.0
1999-07-27,309000.0
1999-07-28,309000.0
1999-07-29,306000.0
