Date,ICSA,SMA5,SMA10,SMA50,EMA20,stoch5,ADOSC,MACDhist,WILLR,RSI,MOM,ROC,OBV,CCI
1988-12-01,299000.0,167.87999880000012,166.74849999999998,173.42919949999975,169.13145357133615,93.27946242482592,289254675.6739311,0.5249791907417203,-17.928124361696256,53.836738895856186,5.805008000000015,3.5070280685223887,24058260000.0,139.19044985315662
1988-12-02,299000.0,169.0589996000001,167.2895003,173.29599971999974,169.36798227882795,91.60689998778166,300595324.205925,0.7379414869694436,-10.265338007010454,54.57533854690345,5.410002999999989,3.2550181612464257,24308300000.0,161.4799546576681
1988-12-05,299000.0,170.43099980000014,167.9225005,173.20359951999973,169.7000788237015,89.23153061084538,202390560.0412064,0.9302817362087326,-9.734563787284014,57.74317847980844,6.330002000000008,3.801232384371089,24545640000.0,175.8854410203571
1988-12-06,299000.0,171.80000000000013,168.9425002,173.16649959999972,170.1110236023966,91.4447404934945,217673105.6064415,1.092388744671864,-0.0,60.517169626452585,10.199996999999996,6.226534124145733,24777760000.0,138.9845376339817
1988-12-07,299000.0,172.53099960000014,169.79149920000003,173.10729945999975,170.3709257355017,87.11168356867229,135086582.4996872,1.0755438234421026,-12.122514968943708,56.47313654769116,8.489990000000006,5.165798411957479,24532800000.0,111.93081115004983
1988-12-08,298000.0,172.64199820000016,170.2609985,173.00389949999976,170.51512280831105,72.05241161987573,72494034.11375046,0.95900696990302,-20.362388390815564,53.35251894247129,4.694993000000011,2.8081780871083595,24313060000.0,71.43465205430022
1988-12-09,298000.0,172.67799680000013,170.86849820000003,172.86329951999974,170.63701568371,45.09974045837792,48250635.91012955,0.8391109625780512,-21.138894267090336,53.05498689813989,6.074996999999996,3.6658200358084647,24085940000.0,56.640369640215305
1988-12-12,298000.0,172.32899780000014,171.3799988,172.69819943999974,170.68206190430905,22.773532385801666,-10897024.158542631,0.6835106359704954,-28.57788253620012,50.7357851825525,5.115006000000022,3.081421822386887,23887500000.0,44.11355818484635
1988-12-13,298000.0,171.57699900000014,171.6884995,172.56749967999974,170.6413898181844,12.400806799898747,-54217346.9003067,0.5012815619516712,-40.69345077553833,47.92006308021034,3.0850070000000187,1.845431020463395,23659220000.0,8.681213191786362
1988-12-14,298000.0,171.18299880000012,171.85699920000002,172.45909971999973,170.66316174026207,17.61194739270437,-60199345.165065765,0.4045834044054911,-34.421238240557656,50.06667977718842,1.6849969999999814,0.9959494162715244,23894700000.0,14.354314929935695
1988-12-15,285000.0,171.12999880000012,171.88599850000003,172.3742995999997,170.75428871737998,36.71807234630804,-54766466.755226135,0.3742573408744463,-26.7720741871004,52.6309098507074,0.2899929999999813,0.169259905804453,24117940000.0,32.338930655602475
1988-12-16,285000.0,171.57399900000013,172.12599790000004,172.3298995599997,171.06483255381997,64.81972845577833,22699019.636009216,0.4912490664590531,-2.6604545130132657,59.74077854050029,2.3999939999999924,1.3984756169776569,24384220000.0,95.78111211171544
1988-12-19,285000.0,172.42999860000015,172.37949820000003,172.3176995399997,171.47675316774186,84.89459631261005,110218686.4082718,0.6282299003101272,-3.478763433379196,63.159568239611815,2.535002999999989,1.4665488754516565,24646580000.0,166.7003360317362
1988-12-20,285000.0,173.39399700000013,172.48549800000004,172.32049951999966,171.81944305652834,88.00980581418708,60523321.77045441,0.6612749158008306,-21.58328639459277,61.86347389734615,1.059998000000007,0.6091417441550506,24369580000.0,164.25115859121388
1988-12-21,285000.0,174.15199880000011,172.66749880000003,172.30119959999965,172.0899726701923,77.33634447851134,27924158.21207428,0.6195543282802755,-30.703654284156126,60.11330402103889,1.820007999999973,1.0530016443647483,24094760000.0,99.8126129067665
1988-12-22,293000.0,174.7799988000001,172.95499880000003,172.33059963999963,172.34426051112638,65.97321315858993,53592724.32537842,0.5646121575268712,-29.282318714007587,60.40397542596001,2.875,1.6726300047307685,24401040000.0,81.81777999249559
1988-12-23,293000.0,175.09899920000012,173.33649910000003,172.34609951999963,172.65528341482863,61.396945944999736,81920571.61484146,0.5508404537382072,-17.199793660357926,62.880390337447366,3.8150030000000186,2.220671756694581,24556460000.0,105.12600941588444
1988-12-27,293000.0,175.06499960000014,173.7474991,172.34309963999965,172.899542232464,55.74080358716825,55082737.50279617,0.4832057736503005,-22.743501317625643,60.995454396561655,4.109999999999985,2.401963635077053,24394900000.0,93.47691763269457
1988-12-28,293000.0,175.07600120000012,174.2349991,172.32999965999966,173.11196725794363,51.87658745853893,92807106.94200896,0.4034005759237995,-24.02276161076248,60.54443122616357,4.875,2.8633519466872537,24184600000.0,56.785509266194246
1988-12-29,286000.0,175.4799990000001,174.8159989,172.32379941999966,173.45177923337758,61.79879235877956,153141544.37374496,0.4238911699264938,-4.236223987315745,65.3030652363628,5.809998000000007,3.4002447299188,24426880000.0,95.1637544458907
1988-12-30,286000.0,176.0100008000001,175.3949998,172.33219939999967,173.82875302067495,75.83131677519413,190482704.040905,0.4528759220910858,-5.572720336614655,67.30322491236916,5.790008999999998,3.373738007625504,24700760000.0,118.98686784814664
1989-01-03,286000.0,175.8130006000001,175.4559999,172.21739929999967,173.90458606632495,70.78565281460602,173792362.26769257,0.2603129780109987,-40.061946772240304,54.41547536211287,0.6100010000000111,0.3505450699683665,24513440000.0,28.99805734535234
1989-01-04,286000.0,176.2810000000001,175.6729998,172.1737991599997,174.25272053619878,72.00967864541029,213272477.0410004,0.3034265564803244,-3.8461908283881896,62.5535017639603,2.1699990000000184,1.2372421531287037,24755980000.0,107.18216181117592
1989-01-05,304000.0,176.75199920000009,175.9140002,172.1552990999997,174.56055677084652,66.69449137086896,156818311.14816666,0.2992151089434796,-21.41987777920025,62.24769596943455,2.410004000000015,1.376555214220576,24485900000.0,157.32271435864956
1989-01-06,304000.0,176.9200014000001,176.2000002,172.1576992999997,174.84240888790876,79.48799620455371,71364042.78472137,0.2718999942447406,-22.46748927304778,62.34023347043475,2.8600000000000136,1.6374670413954684,24733200000.0,129.27057133249403
1989-01-09,304000.0,176.9679994000001,176.48900009999997,172.18369905999967,175.10979794620317,73.06367086106717,23025755.63437271,0.2369779853563893,-25.376808507162632,62.7058321224588,2.889998999999989,1.653695973154501,24953060000.0,103.90206706874558
1989-01-10,304000.0,177.45599980000011,176.6345002,172.23939911999966,175.29600785608858,65.55482120562253,1674166.3011245728,0.1529501902957915,-34.655042440174135,59.88814671501499,1.4550009999999816,0.8285410806415205,24726020000.0,55.00192639568351
1989-01-11,304000.0,177.4630004000001,176.87200019999997,172.29359923999965,175.51495958408017,56.70210066078247,45795346.66732025,0.1133562320414236,-26.24902200525845,61.57288391819819,2.375,1.3554388691048969,24957560000.0,55.2930178406147
1989-01-12,299000.0,177.76600020000012,177.25899969999998,172.37799925999963,175.84686819512012,60.61087556750065,98807011.97332,0.1592702166463693,-6.846261538461599,65.68723038663678,3.8699949999999887,2.209784097248213,25228420000.0,128.98418405079232
1989-01-13,299000.0,178.08200060000013,177.501001,172.46809935999966,176.15669084320393,73.92334105739185,139943110.68045044,0.1727274227299573,-5.307707692307636,65.96655149114748,2.4200130000000115,1.3697153587729716,25474140000.0,128.8719932809466
1989-01-16,299000.0,178.39200120000015,177.6800003,172.57179931999963,176.44652952480357,86.12306710666267,143248776.43775558,0.1647412618482076,-9.216400580551456,66.26227328409269,1.7899930000000095,1.0089583223277687,25684460000.0,126.38458944886008
1989-01-17,299000.0,178.39700000000013,177.92649989999998,172.62859923999963,176.50781204625085,65.60469657451098,69769290.82008743,0.0023214565743965,-39.8405079825832,55.33559008097896,2.464996000000013,1.411593987115256,25408940000.0,24.49450540814708
1989-01-18,299000.0,178.6070006000001,178.03500049999997,172.73029935999963,176.7113541370841,57.733844283661405,95350955.64818192,-0.014493029367449,-17.27145137880976,60.50455602238935,1.0850059999999928,0.6110644358083395,25689980000.0,39.12371125786992
1989-01-19,283000.0,178.92100200000013,178.34350109999997,172.91489957999963,177.07884488593322,56.9107253543547,127750097.24684906,0.0844817702116484,-12.053036229074026,65.78364813200682,3.085005999999993,1.7381784278210688,26014580000.0,184.50461211743783
1989-01-20,283000.0,179.16500220000017,178.62350139999998,173.04629971999964,177.38752699203482,73.77269324372368,132888962.30676652,0.1118464669023944,-14.936543237956844,64.57644690930245,2.800003000000004,1.5772887206559671,25710440000.0,144.16496165876435
1989-01-23,283000.0,178.96600320000013,178.6790022,173.14049985999966,177.46538175469817,63.56153889977501,57975619.57531357,-0.0263823470281276,-50.97162900698674,55.326285718721735,0.555008000000015,0.3124165599465378,25482400000.0,47.81588916547505
1989-01-24,283000.0,179.58300460000015,178.9900023,173.27850003999967,177.7234409209174,61.05834926644928,82599312.62649918,-0.0004001121915584,-26.519339661992987,60.938833995021305,3.110001000000011,1.7564176798755549,25747580000.0,74.34083347319493
1989-01-25,283000.0,180.1660034000001,179.386502,173.5248998999997,178.08882730940147,66.58815098254973,133494307.56500626,0.0898115907291623,-5.619080011666425,64.33162989046774,3.964997000000011,2.232606198189102,25990760000.0,159.17722579487275
1989-01-26,282000.0,180.8510010000001,179.8860015,173.82569975999965,178.65131947041084,87.58094564506412,226139479.13124084,0.2823560092401462,-1.4511792613835264,69.3690473507402,4.994994999999989,2.7904999999999847,26274120000.0,205.62628250788185
1989-01-27,282000.0,181.4959992000001,180.3305007,174.13449979999965,179.11738409227647,91.52451199342808,255296853.85356903,0.3441899711182485,-12.381046258402815,67.47256939570305,4.444991999999985,2.481849163087113,25921720000.0,174.61923934160097
1989-01-30,282000.0,182.8119996000001,180.88900140000004,174.51969999999966,179.65715741682158,93.14720398053036,298661335.3276825,0.427923277341979,-2.5494739544955896,69.91348521480928,5.58500699999999,3.11663342271149,26169600000.0,167.20354227005862
1989-01-31,282000.0,184.07099920000013,181.82700190000003,174.92499997999963,180.30599966283856,92.6384109394919,362303775.7406578,0.548416192396636,-2.128697361181953,72.89052216062827,9.380004999999985,5.29674471278434,26443700000.0,163.29898259692297
1989-02-01,282000.0,185.4329986000001,182.799501,175.36189999999962,181.0739992187587,96.67744286257008,428484548.3748436,0.6981035352344342,-2.1978342211231072,75.79850785946793,9.724990999999989,5.443752012230907,26749480000.0,170.70914625659722
1989-02-02,295000.0,186.6070006000001,183.72900080000005,175.88290005999963,181.9112378645912,92.97766648858966,433948522.3438301,0.8308062700263092,-8.561754513990575,77.8150449665378,9.294997999999993,5.147586885788846,27077060000.0,164.71904128244384
1989-02-03,295000.0,187.89300220000013,184.6945007,176.39540005999962,182.6792157822492,89.02748091415884,416588902.3461151,0.8556252706122063,-7.817247353284203,77.96055799807043,9.654999000000004,5.354369246447521,27363760000.0,136.20695470223632
1989-02-06,295000.0,188.82900060000011,185.82050010000003,176.84089993999964,183.32548056489213,82.40808503864268,363151293.9518013,0.7700059870027287,-11.269089582280431,75.4883224222222,11.259994000000006,6.318562258987548,27107180000.0,109.23030111057386
1989-02-07,295000.0,189.9459990000001,187.0084991,177.3675997799997,184.15686270156908,82.35987355900683,358400805.504467,0.8157346358884832,-6.225182518320663,79.11105781143158,11.879989999999992,6.593583905754108,27421000000.0,121.05475170573608
1989-02-08,295000.0,190.2820006000001,187.85749960000004,177.84869993999968,184.7181141585625,67.4016882797953,238678251.24835587,0.6462918930384438,-19.50326990261112,70.4327356460793,8.490004999999996,4.676142924390203,27115540000.0,94.09006801092036
1989-02-09,288000.0,190.0470000000001,188.32700030000004,178.27910001999967,185.0963891910804,46.05645915856198,122974692.18795396,0.3905550201945109,-28.5099044098768,65.20747832208853,4.695007000000004,2.551703648243264,26822180000.0,54.597596150074416
1989-02-10,288000.0,189.1929992000001,188.5430007,178.60950009999968,185.15435231573937,18.673066499912125,-6467733.754318237,-0.01045698585308,-48.27812811279151,55.478873722182485,2.160004000000015,1.1768253145204357,26556720000.0,0.6011175396224475
1989-02-13,288000.0,188.3809998000001,188.6050002,178.89100003999968,185.1782234285261,8.534116678408814,-57669904.27720642,-0.3101288494643408,-59.20437391848601,54.59723682762843,0.6199950000000172,0.3355223565652654,26327740000.0,-38.99096862715401
1989-02-14,288000.0,187.0960022000001,188.52100060000004,179.1713000399997,185.22125024485692,8.545062322941135,-117127574.43266678,-0.4963616865627438,-60.22070653171087,55.17262196920909,-0.8399959999999851,-0.450472459642437,26593500000.0,-39.11590957449536
1989-02-15,288000.0,186.5690002000001,188.42550040000003,179.4624999799997,185.43017812629915,23.325597587166914,-53995919.229320526,-0.5010447909412457,-51.9795249184908,59.55188044560411,-0.955001999999979,-0.5069820169608108,26839860000.0,-26.38382367202287
1989-02-16,322000.0,186.3959992000001,188.22149960000004,179.73869993999972,185.65825611427067,46.431498542142585,-18904887.087173466,-0.4782968282208872,-54.70899091290711,60.50626397769033,-2.0400080000000003,-1.074451819070077,27138360000.0,-4.147913348322567
1989-02-17,322000.0,186.9569978000001,188.07499850000005,180.0520999199997,185.92985029386395,69.10978552639104,-3421926.757637024,-0.4209084800011817,-49.7504214920045,62.11461983048995,-1.465011000000004,-0.7711598651035212,27366660000.0,12.29818615145054
1989-02-21,322000.0,187.50999760000008,187.9454987000001,180.37779997999968,186.14319769444836,76.49495978150249,10627455.358882904,-0.4092700520475381,-57.54323735950209,60.79129701848123,-1.294998000000021,-0.6835025082944757,27136200000.0,-12.16367838541684
1989-02-22,322000.0,187.5359956000001,187.31599890000007,180.65709991999967,186.10670219973895,57.818671115825445,-15838690.84721756,-0.5580870311914672,-86.28509453912554,52.28776707962082,-6.2949979999999925,-3.277705984972745,26877160000.0,-87.2955322420101
1989-02-23,305000.0,187.3469972000001,186.95799870000005,180.9642999199997,186.1413020854781,44.86315412668751,31120950.467876434,-0.5992894403076248,-75.30293446284384,54.31525448326532,-3.5800020000000075,-1.8837158345112013,27110880000.0,-87.63101059746744
1989-02-24,305000.0,186.6999970000001,186.54799810000003,181.2509997399997,185.9935586487659,23.24554372335893,-15070128.21988678,-0.7348037728252472,-96.99948978608516,48.44497440493764,-4.100005999999979,-2.172879302847208,26865060000.0,-96.98059263102368
1989-02-27,305000.0,185.7609984000001,186.3589981000001,181.5098998799997,185.7860770631692,19.06595517972524,-44617172.93972778,-0.8501331196213204,-94.10561158955574,46.22699901167966,-1.8900000000000148,-1.0177431838911954,26646260000.0,-128.72233096467718
1989-02-28,305000.0,184.8849974000001,186.19749750000005,181.75329983999976,185.5959738190578,8.885060967725595,-82162788.79984665,-0.896965237541373,-94.04575162634244,46.15356522607578,-1.615005999999994,-0.8710692854619229,26401840000.0,-118.1474692845726
1989-03-01,305000.0,184.4529996000001,185.99449760000007,181.94499997999975,185.4058816458142,10.648731335612789,-151588453.48929214,-0.9068937477335168,-94.89641379310336,45.56144493047725,-2.029999000000004,-1.093572668922782,26144380000.0,-105.6680878372096
1989-03-02,300000.0,184.2510008000001,185.79899900000004,182.1464001399998,185.41103644145093,28.089263837544248,-91007927.95319366,-0.7602788833221075,-64.09003469561877,52.04762222677605,-1.9549860000000197,-1.0431321255071735,26403360000.0,-61.07493535223332
1989-03-03,300000.0,184.4960020000001,185.59799950000007,182.3612002399998,185.44950935178892,53.719014768351634,-20156958.1440506,-0.6175445955082004,-58.37353458273638,53.19387050910356,-2.0099950000000035,-1.0701424368983248,26675340000.0,-14.40512062026184
1989-03-06,300000.0,185.23400260000008,185.4975005000001,182.6181002599998,185.6452708420948,83.01800713613983,81820896.17752075,-0.398120344363287,-31.159341875031743,58.30380045255061,-1.0049899999999925,-0.5331229253918268,26919760000.0,53.91046390122477
1989-03-07,300000.0,185.81600340000008,185.35050040000004,182.8569002999998,185.74572095237144,88.5902467217863,126627228.60606766,-0.3004492681834977,-44.12242113775735,55.21178666615191,-1.4700009999999963,-0.7812090214296519,26647900000.0,31.034182626989075
1989-03-08,300000.0,186.34700320000007,185.4000014000001,183.06980037999983,185.79422419500276,80.84650105161037,73731071.84018326,-0.2605506378142185,-51.288146903561525,53.52206901357774,0.4950100000000077,0.2664782586799807,26347620000.0,31.767336316613065
1989-03-09,325000.0,186.3250030000001,185.28800190000007,183.27240047999985,185.75191770024057,53.11825658077513,-11197029.750484468,-0.2877169338462173,-65.86138564117313,50.15989970982297,-1.1199949999999887,-0.6006301249496859,26063500000.0,-15.42216761657499
1989-03-10,325000.0,186.1610016000001,185.32850180000008,183.4697002799998,185.6798298240272,34.445901058953304,-36321024.12784576,-0.3197394099757087,-68.65013441373523,48.86317798076193,0.4049989999999752,0.219404631223874,25796760000.0,-47.73147202144201
1989-03-13,325000.0,185.8360016000001,185.53500210000007,183.65370051999983,185.6988941265008,28.948711100839915,-10299586.110847471,-0.2732629805003157,-46.356114835580726,52.1819187175081,2.0650030000000186,1.1234137461750835,26033520000.0,14.133552093452169
1989-03-14,325000.0,185.56700140000007,185.69150240000005,183.81260035999983,185.66614192397688,35.09283629172171,-48012518.73480606,-0.269382625910597,-52.30080704789816,50.10452049499101,1.5650029999999902,0.8515169811231127,25758300000.0,20.33675784457788
1989-03-15,325000.0,185.38900140000013,185.8680023000001,184.02740045999985,185.63746221693145,44.11491146929876,-111979186.36937714,-0.2576465040803459,-52.07613823742407,50.145269284380255,1.7649989999999889,0.9613283999565736,26040760000.0,22.345441607549017
1989-03-16,325000.0,185.7459992000001,186.0355011000001,184.21890039999985,185.78008438674752,58.34864870521594,-55999753.63860703,-0.12869666215178,-12.345740809992968,56.85558430174071,1.6749880000000132,0.9031532065023606,26342120000.0,90.4259848079329
1989-03-17,325000.0,185.1489992000001,185.6550004000001,184.30940027999983,185.42102825467632,48.47668008399969,-109385492.55933762,-0.3727681231865729,-96.2679929872834,40.0474600164474,-3.805006999999989,-2.047739396197945,26063420000.0,-148.5116883186296
1989-03-20,325000.0,183.9479982000001,184.8919999000001,184.35650019999983,184.8928350875643,35.29140045660901,-151960803.80806732,-0.6461827331397432,-89.5641767054642,35.35801283469367,-7.630005000000011,-4.069227378757178,25823740000.0,-282.35168265576965
1989-03-21,325000.0,183.2849976000001,184.42599950000013,184.44430017999983,184.6211358411296,17.013181672612287,-89838281.58543015,-0.6477682449515704,-64.73628102378878,42.68700255095494,-4.6600039999999865,-2.495985042784965,26071200000.0,-170.76015087674858
1989-03-22,325000.0,182.3299958000001,183.8594986000001,184.51480005999983,184.237217761022,22.11708918972837,-105884485.55545808,-0.7081172507679804,-81.3646831732378,39.46012036270415,-5.665008999999998,-3.041533836902799,25798440000.0,-139.6175555932553
1989-03-23,319000.0,181.1109954000001,183.42849730000012,184.58369989999989,183.9327201647342,26.99537460023315,-78797646.84884644,-0.6792673607820092,-76.20416830179629,40.95195327412772,-4.310012999999998,-2.3253373943780686,26096800000.0,-110.0156547216874
1989-03-27,319000.0,180.9379972000001,183.04349820000013,184.6265999799999,183.66722338714047,37.09465494829729,-54152960.124996185,-0.6164897027350685,-74.99991399084556,41.31537661101223,-3.8499909999999886,-2.081132519287876,26294480000.0,-86.15099987449308
1989-03-28,319000.0,181.3659970000001,182.65699760000007,184.68489983999984,183.5098686836033,57.15687906900437,-23316340.83960724,-0.4855130890541222,-65.02290939841554,44.37016874808546,-3.8650060000000224,-2.0793016440902368,26519580000.0,-52.58762603822571
1989-03-29,319000.0,181.6259976000001,182.4554976000001,184.76769981999988,183.49369033278396,82.02429133347752,69665579.85346985,-0.2885129545213309,-48.255482375994575,48.74606835074947,-2.0149999999999864,-1.087103149892965,26765500000.0,-18.86478894001024
1989-03-30,319000.0,182.3809994000001,182.3554976000001,184.91319999999985,183.5766726820426,92.42132464846406,168423591.8072319,-0.0789445827360572,-36.13237465822011,51.89829573643946,-1.0,-0.5394761540885251,26996720000.0,17.44682686628684
1989-03-31,319000.0,183.3469998000001,182.22899760000013,185.05769981999984,183.7950843313719,97.53757255392355,246254165.14876172,0.158326593097308,-18.33237886874548,56.16150461097901,-1.2650000000000148,-0.6759825974826383,27246740000.0,76.56461504883728
1989-04-03,319000.0,184.2839994000001,182.61099830000012,185.16289971999984,183.9888860140984,91.89335269576765,201298654.9192009,0.3015651386764781,-18.805388810079396,56.01941909763176,3.820007000000004,2.098789684599467,27001680000.0,95.20584364310832
1989-04-04,319000.0,184.9880004000001,183.17699870000013,185.26719965999985,184.136135346089,84.46937957211698,207806256.11754227,0.361395900764124,-22.29442405809024,54.91577771503282,5.6600039999999865,3.1466318276580862,26722500000.0,69.9357310465948
1989-04-05,319000.0,185.53800040000013,183.5819990000001,185.4248995399998,184.3222173131281,81.03501997643524,249512616.7841072,0.419232534329934,-15.730357012334029,56.646264296446645,4.050003000000004,2.224787494910529,26964000000.0,85.54181097909444
1989-04-06,323000.0,185.9049988000001,184.1429991000001,185.54539941999985,184.5010534737826,78.62128884645723,314062747.4864464,0.443433593081282,-11.4442853664977,56.9985711838768,5.610000999999983,3.106484924004316,27192080000.0,91.15979555371683
1989-04-07,323000.0,186.4109986000001,184.87899920000007,185.68219933999976,184.87238114294613,85.19108301353204,383474271.3528404,0.5776518529304564,-2.024993756493421,63.40387644138039,7.360000999999983,4.065400621176551,27459240000.0,128.14579362039936
1989-04-10,323000.0,187.0999970000001,185.6919982000001,185.7877993199998,185.29167760552272,89.30393700176252,427024132.6265106,0.687916021548709,-1.6736823585111085,65.59871346695203,8.129989999999992,4.488111634588599,27678920000.0,140.21680671533
1989-04-11,323000.0,188.1749970000001,186.5814987000001,185.9350994399998,185.82675630975865,94.25043825784064,444740699.3546257,0.8243201628432587,-5.306650450934912,69.30342317495744,8.895004999999998,4.886962639820691,27945460000.0,154.9574286774767
1989-04-12,323000.0,189.46299760000008,187.50049900000016,186.08999933999985,186.4651603754959,91.66651073155164,432543928.42108536,0.9671207874958964,-7.882180877630184,72.46721295495703,9.19000299999999,5.012546744028512,28268060000.0,174.13175137321943
1989-04-13,314000.0,190.58899860000008,188.24699870000012,186.19719935999984,186.97609767306773,84.83813706205775,351044024.26172256,0.956184025866988,-13.3686052233364,69.15070187781892,7.464997000000011,4.049031430883532,27982080000.0,135.63769435411467
1989-04-14,314000.0,191.83500080000007,189.12299970000012,186.32239955999987,187.70504122801367,87.5072707569605,372425926.8296852,1.0706434585723734,-0.6263157708567711,74.23095370049731,8.760010000000023,4.712976938531699,28271380000.0,138.3308614020769
1989-04-17,314000.0,192.8980012000001,189.99899910000016,186.41689937999988,188.3607512062981,88.63688730968892,345905769.38341904,1.0740154998957536,-3.939048095273238,74.04332048436241,8.759994000000006,4.713982621600588,28040940000.0,128.97103000293276
1989-04-18,314000.0,194.0820008000001,191.12849890000007,186.55399929999987,189.167346519984,94.20474904334064,368905799.3273735,1.1506406806370502,-2.974547045212223,77.47608992649195,11.29499800000002,6.08779893631286,28347900000.0,134.11543086233235
1989-04-19,314000.0,195.1900024000001,192.32650000000012,186.72609951999988,190.0152189466522,91.7849188940151,378981523.0589142,1.2027224209276002,-4.527998475234632,79.12213078565976,11.98001099999999,6.437751226562427,28657920000.0,136.60773486246356
1989-04-20,307000.0,196.3540008000001,193.47149970000012,186.83799953999988,190.7423403803044,89.63457765628876,382013479.961834,1.1280108790037389,-7.498295025004926,77.06769221267122,11.449996999999996,6.149300313898509,28375860000.0,108.73261002143192
1989-04-21,307000.0,197.2000000000001,194.51750040000016,187.01419949999988,191.51545091551347,90.65851099450686,421229164.32271576,1.0791973700742803,-1.3351047819525932,78.77733339686884,10.46000700000002,5.552020877452901,28674800000.0,111.43264531543647
1989-04-24,307000.0,197.9450012000001,195.42150120000016,187.2066994999999,192.16302720927408,87.99627123701578,394362362.7921104,0.9347150392844332,-5.259356224225318,76.02802521076524,9.040008,4.776123781042085,28478460000.0,96.51385158363814
1989-04-25,307000.0,198.0270018000001,196.05450130000017,187.43739955999988,192.6465489036289,73.52209299405938,295485659.9208069,0.7018897080553352,-14.41565323126486,70.78075340984809,6.33000100000001,3.315698951009405,28231160000.0,77.31945627949838
1989-04-26,307000.0,197.8630004000001,196.52650140000017,187.67429957999985,193.08497281756905,55.27686116738797,233809762.14126968,0.4935396903064104,-15.565704717646918,70.80093191875297,4.720000999999996,2.45156652184888,28504480000.0,58.432332337049
1989-04-27,304000.0,198.2470030000001,197.30050190000017,187.95309961999985,193.7025951206577,58.24950460459127,259046550.1565132,0.4577470695374734,-2.086878260869595,75.09946198018766,7.7400049999999965,4.034825063495551,28779300000.0,84.35519329170813
1989-04-28,304000.0,198.56900300000007,197.88450150000017,188.21419977999983,194.34710996630935,77.67844605311248,325624758.07427216,0.440321180113572,-0.2227629034969998,76.54215550569357,5.839995999999985,3.000563042681925,29037780000.0,104.5703112522516
1989-05-01,304000.0,199.0560026000001,198.5005019000002,188.47269983999985,194.95690901713704,94.59358105509016,370939864.45620346,0.3947504824766277,-3.4347981482241794,76.98884457702219,6.1600039999999865,3.1656324202812502,29271220000.0,110.73239411832454
1989-05-02,304000.0,199.7570006000001,198.89200120000015,188.7173998399998,195.5081553012193,91.19167645266587,337812369.03435135,0.314840049921341,-8.444743044640134,76.96063359893417,3.914992999999981,1.9890224865211303,28989260000.0,122.19700114959564
1989-05-03,304000.0,200.6240020000001,199.24350120000017,188.98570001999985,196.08690308205556,88.28377332376725,326295124.4929466,0.2708046003775939,-4.500889970558735,78.3917533081616,3.5149999999999864,1.7746250698118082,29274240000.0,133.6038979162543
1989-05-04,311000.0,201.1290008000001,199.6880019000002,189.3124001399998,196.6591028837645,83.78317054368227,279539109.4288063,0.2298851099615992,-10.044934889471993,79.23508766424429,4.445007000000004,2.248928477073475,29567000000.0,141.66088208851576
1989-05-05,311000.0,201.72300100000007,200.14600200000015,189.6518001599998,197.30490279959648,79.83500257952018,220227085.40628436,0.245827951009391,-17.01829787485429,81.30712935026682,4.580000999999982,2.303128319907821,29879140000.0,161.0187900466379
1989-05-08,311000.0,202.1809996000001,200.61850110000017,190.0208000999998,197.8511018663016,68.48381831401196,186448342.5999031,0.1846524965755538,-23.43925065915258,78.7890686653207,4.724991000000017,2.3825686167706195,29621080000.0,116.08239822778933
1989-05-09,311000.0,202.5690002000001,201.16300040000016,190.39820001999985,198.3114729266538,57.1980457542688,136646770.3216591,0.0807995349005765,-27.19580673548351,76.52404552932681,5.444993000000011,2.760592608989243,29349780000.0,96.10723132251935
1989-05-10,311000.0,202.8549986000001,201.73950030000017,190.7827001399998,198.759427790782,47.68065478146789,111608415.33662032,-0.000828031692198,-26.1072899516809,77.18077318263988,5.764998999999989,2.922686438529776,29609100000.0,87.52782815914034
1989-05-11,320000.0,203.1389982000001,202.13399950000016,191.18099999999976,199.21233933451705,45.321822323842326,107202593.05312727,-0.053395273017887,-20.27978548256773,78.17690721153234,3.944991999999985,1.9767459345732208,29899080000.0,90.66831819554643
1989-05-12,320000.0,203.8819976000001,202.8024993000002,191.6148998399998,199.9687831121821,63.558735603747074,199789262.3244972,0.1155167592107293,-0.2854330568188058,83.74130909107589,6.684998000000007,3.334662526389676,30231800000.0,152.4091468052946
1989-05-15,320000.0,205.0529998000001,203.61699970000015,192.0764998799998,200.8188993872124,81.75433329485311,283345144.0205536,0.2928765332671972,-2.16164304374951,85.6278173591869,8.145004,4.057287173100876,30499120000.0,195.3405203486984
1989-05-16,320000.0,206.1670012000001,204.36800070000015,192.4914998799998,201.5270999217636,94.12305168768312,288527452.06340027,0.3136798757933832,-7.567471551337131,81.86523401865684,7.5100100000000225,3.7410696092323503,30212200000.0,168.23735539081625
1989-05-17,320000.0,207.7100006000001,205.28249960000016,192.9720998599998,202.40356621492896,92.09989396196148,332382983.27897644,0.4333425791748824,-4.525446535842958,84.67052299154415,9.14498900000001,4.5365422439378245,30552180000.0,168.0503172268502
1989-05-18,332000.0,209.21900040000008,206.17899930000016,193.4681997199998,203.22798828969763,91.56582013165074,356127275.8232994,0.4708196357832142,-3.4049312719456366,85.00362674139483,8.964997000000011,4.436031052544442,30879080000.0,142.8749141787166
